"Alpha","Beta","Gamma","b","Mull_pop_C1","Mull_pop_C2","Mull_pop_H3","Mull_pop_H4","Mull_popH5","Mull_pop_H6","Mull_pop_P"
"90","180","0","0.70","6.31152861956","5.70857726695","0.703825950241","0.691937477989","0.698024008907","0.999249872545","0.886856803808"
"90","180","0","0.80","6.24699841306","5.78114775007","0.63833396878","0.732384769955","0.65414847166","1.00056843564","0.946418190824"
"90","180","0","0.90","6.36601732308","5.65639619184","0.666281170511","0.758327822093","0.702800495833","1.0055694369","0.844607559746"
"90","180","0","1.00","6.34319834769","5.74962508645","0.720285382364","0.686591621619","0.681692546986","0.982123784875","0.836483230011"
"90","180","0","1.10","6.30637964791","5.8271753648","0.669037793821","0.725797054797","0.608759130518","0.985755097416","0.877095910737"
"90","180","0","1.20","6.27643925808","5.76853574252","0.632897044937","0.738003804238","0.627985458158","0.992752857343","0.963385834723"
"90","180","0","1.30","6.21564137482","5.80108365469","0.615051782768","0.727905266053","0.650287898995","0.995546955414","0.994483067261"
"90","180","0","1.40","6.16167378707","5.9301363284","0.584759988193","0.708888996893","0.616487925105","0.997218434842","1.0008345395"
"90","180","0","1.50","6.05823551655","6.02426326894","0.658001153666","0.696751726352","0.573101152973","0.925402280754","1.06424490077"
"90","180","0","1.60","6.37941788102","5.66034455683","0.707180616932","0.774428238304","0.610496362593","0.87388145908","0.994250885241"
"90","180","0","1.70","6.31350358035","5.9408438406","0.694573079675","0.658366111542","0.721909844549","0.682611075096","0.988192468182"
"90","180","0","1.80","6.27978708407","5.67900475591","0.659307632109","0.708592128867","0.697870313341","0.986663940644","0.988774145055"
"90","180","0","1.90","6.09009206062","6.3220456431","0.545688700161","0.641689401975","0.689905873711","0.976995702822","0.733582617612"
"90","180","0","2.00","5.92010718438","5.94251912935","0.970595895314","0.554513424942","0.819537209797","0.989512285883","0.803214870337"
"90","180","0","2.10","5.84511396377","5.95303260031","0.96771044877","0.660402577336","0.610372125939","1.00034542641","0.963022857464"
"90","180","0","2.20","6.28582541166","5.78788885919","0.617798319067","0.729101961756","0.673464231874","1.00767668196","0.898244534497"
"90","180","0","2.30","6.39300996866","5.77205431874","0.674716580008","0.740044071179","0.638224815942","0.978562810708","0.803387434754"
"90","180","0","2.40","6.43940017743","5.90346414434","0.731896165051","0.678004649073","0.650921120193","1.02165136637","0.574662377543"
"90","180","0","2.50","6.29141343744","5.86010195722","0.661944098148","0.675327493361","0.678000675088","0.995659128326","0.837553210412"
"270","0","0","0.00","6.26375830121","6.29754185112","0.825327136527","0.825327806102","0.892654787837","0.892654907373","2.74E-3"
"270","0","0","0.10","6.15556115478","6.25783495099","0.766000073103","0.717193281934","0.544490470826","0.695074189904","0.863845878454"
"270","0","0","0.20","6.30666143644","5.88406735454","0.749691994454","0.648172937387","0.578058652226","1.00928126984","0.82406635511"
"270","0","0","0.30","6.35777716153","5.83376370287","0.673477623897","0.622874727789","0.649100744684","0.990610687459","0.872395351774"
"270","0","0","0.40","6.38685947195","5.67012946921","0.647941258677","0.63413060683","0.686586527238","0.972361693473","1.00199097261"
"270","0","0","0.50","6.36022120853","5.84454766339","0.581373032574","0.676385674357","0.633039785743","0.936907290589","0.967525344824"
"270","0","0","0.60","6.33286805741","5.80390517976","0.701478622696","0.661907578668","0.658903649004","1.01064477066","0.8302921418"
"270","0","0","0.70","6.31152861956","5.70857726695","0.703825950241","0.691937477989","0.698024008907","0.999249872545","0.886856803808"
"270","0","0","0.80","6.24699841306","5.78114775007","0.63833396878","0.732384769955","0.65414847166","1.00056843564","0.946418190824"
"270","0","0","0.90","6.36601732308","5.65639619184","0.666281170511","0.758327822093","0.702800495833","1.0055694369","0.844607559746"
"270","0","0","1.00","6.34319834769","5.74962508645","0.720285382364","0.686591621619","0.681692546986","0.982123784875","0.836483230011"
"270","0","0","1.10","6.30637964791","5.8271753648","0.669037793821","0.725797054797","0.608759130518","0.985755097416","0.877095910737"
"270","0","0","1.20","6.27643925808","5.76853574252","0.632897044937","0.738003804238","0.627985458158","0.992752857343","0.963385834723"
"270","0","0","1.30","6.21564137482","5.80108365469","0.615051782768","0.727905266053","0.650287898995","0.995546955414","0.994483067261"
"270","0","0","1.40","6.16167378707","5.9301363284","0.584759988193","0.708888996893","0.616487925105","0.997218434842","1.0008345395"
"270","0","0","1.50","6.05823551655","6.02426326894","0.658001153666","0.696751726352","0.573101152973","0.925402280754","1.06424490077"
"270","0","0","1.60","6.37941788102","5.66034455683","0.707180616932","0.774428238304","0.610496362593","0.87388145908","0.994250885241"
"270","0","0","1.70","6.31350358035","5.9408438406","0.694573079675","0.658366111542","0.721909844549","0.682611075096","0.988192468182"
"270","0","0","1.80","6.27978708407","5.67900475591","0.659307632109","0.708592128867","0.697870313341","0.986663940644","0.988774145055"
"270","0","0","1.90","6.09009206062","6.3220456431","0.545688700161","0.641689401975","0.689905873711","0.976995702822","0.733582617612"
"270","0","0","2.00","5.92010718438","5.94251912935","0.970595895314","0.554513424942","0.819537209797","0.989512285883","0.803214870337"
"270","0","0","2.10","5.84511396377","5.95303260031","0.96771044877","0.660402577336","0.610372125939","1.00034542641","0.963022857464"
"270","0","0","2.20","6.28582541166","5.78788885919","0.617798319067","0.729101961756","0.673464231874","1.00767668196","0.898244534497"
"270","0","0","2.30","6.39300996866","5.77205431874","0.674716580008","0.740044071179","0.638224815942","0.978562810708","0.803387434754"
"270","0","0","2.40","6.43940017743","5.90346414434","0.731896165051","0.678004649073","0.650921120193","1.02165136637","0.574662377543"
"270","0","0","2.50","6.29141343744","5.86010195722","0.661944098148","0.675327493361","0.678000675088","0.995659128326","0.837553210412"
"270","180","0","0.00","6.26375830121","6.29754185112","0.825327136527","0.825327806102","0.892654787837","0.892654907373","2.74E-3"
"270","180","0","0.10","6.15556115478","6.25783495099","0.766000073103","0.717193281934","0.544490470826","0.695074189904","0.863845878454"
"270","180","0","0.20","6.30666143644","5.88406735454","0.749691994454","0.648172937387","0.578058652226","1.00928126984","0.82406635511"
"270","180","0","0.30","6.35777716153","5.83376370287","0.673477623897","0.622874727789","0.649100744684","0.990610687459","0.872395351774"
"270","180","0","0.40","6.38685947195","5.67012946921","0.647941258677","0.63413060683","0.686586527238","0.972361693473","1.00199097261"
"270","180","0","0.50","6.36022120853","5.84454766339","0.581373032574","0.676385674357","0.633039785743","0.936907290589","0.967525344824"
"270","180","0","0.60","6.33286805741","5.80390517976","0.701478622696","0.661907578668","0.658903649004","1.01064477066","0.8302921418"
"270","180","0","0.70","6.31152861956","5.70857726695","0.703825950241","0.691937477989","0.698024008907","0.999249872545","0.886856803808"
"270","180","0","0.80","6.24699841306","5.78114775007","0.63833396878","0.732384769955","0.65414847166","1.00056843564","0.946418190824"
"270","180","0","0.90","6.36601732308","5.65639619184","0.666281170511","0.758327822093","0.702800495833","1.0055694369","0.844607559746"
"270","180","0","1.00","6.34319834769","5.74962508645","0.720285382364","0.686591621619","0.681692546986","0.982123784875","0.836483230011"
"270","180","0","1.10","6.30637964791","5.8271753648","0.669037793821","0.725797054797","0.608759130518","0.985755097416","0.877095910737"
"270","180","0","1.20","6.27643925808","5.76853574252","0.632897044937","0.738003804238","0.627985458158","0.992752857343","0.963385834723"
"270","180","0","1.30","6.21564137482","5.80108365469","0.615051782768","0.727905266053","0.650287898995","0.995546955414","0.994483067261"
"270","180","0","1.40","6.16167378707","5.9301363284","0.584759988193","0.708888996893","0.616487925105","0.997218434842","1.0008345395"
"270","180","0","1.50","6.05823551655","6.02426326894","0.658001153666","0.696751726352","0.573101152973","0.925402280754","1.06424490077"
"270","180","0","1.60","6.37941788102","5.66034455683","0.707180616932","0.774428238304","0.610496362593","0.87388145908","0.994250885241"
"270","180","0","1.70","6.31350358035","5.9408438406","0.694573079675","0.658366111542","0.721909844549","0.682611075096","0.988192468182"
"270","180","0","1.80","6.27978708407","5.67900475591","0.659307632109","0.708592128867","0.697870313341","0.986663940644","0.988774145055"
"270","180","0","1.90","6.09009206062","6.3220456431","0.545688700161","0.641689401975","0.689905873711","0.976995702822","0.733582617612"
"270","180","0","2.00","5.92010718438","5.94251912935","0.970595895314","0.554513424942","0.819537209797","0.989512285883","0.803214870337"
"270","180","0","2.10","5.84511396377","5.95303260031","0.96771044877","0.660402577336","0.610372125939","1.00034542641","0.963022857464"
"270","180","0","2.20","6.28582541166","5.78788885919","0.617798319067","0.729101961756","0.673464231874","1.00767668196","0.898244534497"
"270","180","0","2.30","6.39300996866","5.77205431874","0.674716580008","0.740044071179","0.638224815942","0.978562810708","0.803387434754"
"270","180","0","2.40","6.43940017743","5.90346414434","0.731896165051","0.678004649073","0.650921120193","1.02165136637","0.574662377543"
"270","180","0","2.50","6.29141343744","5.86010195722","0.661944098148","0.675327493361","0.678000675088","0.995659128326","0.837553210412"
"90","90","90","0.00","6.09793073301","5.98254186538","0.840777597191","0.840777860038","0.756071595837","0.756071261524","0.725829087019"
"90","90","90","0.10","5.80478536049","6.08345359697","0.718949546239","0.718949526428","0.846305444868","0.84630624168","0.981250283331"
"90","90","90","0.20","5.97527740518","5.73497634947","0.963032656794","0.963034895385","0.695718162442","0.695718161082","0.972242369647"
"90","90","90","0.30","6.25053928583","5.64801647944","0.745179977003","0.745179740356","0.830253627793","0.830253881443","0.950577008143"
"90","90","90","0.40","5.49742574919","6.26933433539","0.798850219349","0.798850056682","0.884751758986","0.884751932074","0.866035948326"
"90","90","90","0.50","6.32096005303","5.96023364002","0.799565818741","0.799565211273","0.550405994801","0.55040632715","1.01886295498"
"90","90","90","0.60","5.71553243214","6.17550775832","0.803182245726","0.803185962997","0.763155894118","0.763156395138","0.976279311561"
"90","90","90","0.70","6.22252752031","5.88058872048","0.778641391013","0.778640866849","0.666518892612","0.666518474514","1.00656413423"
"90","90","90","0.80","5.92649696849","6.20331602297","0.729172926575","0.72917280567","0.725166363155","0.725166296871","0.961508616273"
"90","90","90","0.90","5.79866771603","6.03489917385","0.801768272505","0.801767815485","0.804916196098","0.80491668532","0.953064140709"
"90","90","90","1.00","5.9605167024","6.24134423401","0.707933972631","0.707933676891","0.77174174294","0.771741386785","0.83878828434"
"90","90","90","1.10","6.20359966122","5.81449535488","0.675171763412","0.675171614642","0.866786662592","0.866787682651","0.897987260601"
"90","90","90","1.20","6.05146436817","5.97448344058","0.801904022162","0.801903866686","0.732491402202","0.732491073138","0.90526182706"
"90","90","90","1.30","6.09654689117","5.8796240705","0.770340656958","0.770341333784","0.752817432098","0.752817188461","0.977512427032"
"90","90","270","0.00","6.09793073301","5.98254186538","0.840777597191","0.840777860038","0.756071595837","0.756071261524","0.725829087019"
"90","90","270","0.10","5.80478536049","6.08345359697","0.718949546239","0.718949526428","0.846305444868","0.84630624168","0.981250283331"
"90","90","270","0.20","5.97527740518","5.73497634947","0.963032656794","0.963034895385","0.695718162442","0.695718161082","0.972242369647"
"90","90","270","0.30","6.25053928583","5.64801647944","0.745179977003","0.745179740356","0.830253627793","0.830253881443","0.950577008143"
"90","90","270","0.40","5.49742574919","6.26933433539","0.798850219349","0.798850056682","0.884751758986","0.884751932074","0.866035948326"
"90","90","270","0.50","6.32096005303","5.96023364002","0.799565818741","0.799565211273","0.550405994801","0.55040632715","1.01886295498"
"90","90","270","0.60","5.71553243214","6.17550775832","0.803182245726","0.803185962997","0.763155894118","0.763156395138","0.976279311561"
"90","90","270","0.70","6.22252752031","5.88058872048","0.778641391013","0.778640866849","0.666518892612","0.666518474514","1.00656413423"
"90","90","270","0.80","5.92649696849","6.20331602297","0.729172926575","0.72917280567","0.725166363155","0.725166296871","0.961508616273"
"90","90","270","0.90","5.79866771603","6.03489917385","0.801768272505","0.801767815485","0.804916196098","0.80491668532","0.953064140709"
"90","90","270","1.00","5.9605167024","6.24134423401","0.707933972631","0.707933676891","0.77174174294","0.771741386785","0.83878828434"
"90","90","270","1.10","6.20359966122","5.81449535488","0.675171763412","0.675171614642","0.866786662592","0.866787682651","0.897987260601"
"90","90","270","1.20","6.05146436817","5.97448344058","0.801904022162","0.801903866686","0.732491402202","0.732491073138","0.90526182706"
"90","90","270","1.30","6.09654689117","5.8796240705","0.770340656958","0.770341333784","0.752817432098","0.752817188461","0.977512427032"
"270","90","90","0.00","6.09793073301","5.98254186538","0.840777597191","0.840777860038","0.756071595837","0.756071261524","0.725829087019"
"270","90","90","0.10","5.80478536049","6.08345359697","0.718949546239","0.718949526428","0.846305444868","0.84630624168","0.981250283331"
"270","90","90","0.20","5.97527740518","5.73497634947","0.963032656794","0.963034895385","0.695718162442","0.695718161082","0.972242369647"
"270","90","90","0.30","6.25053928583","5.64801647944","0.745179977003","0.745179740356","0.830253627793","0.830253881443","0.950577008143"
"270","90","90","0.40","5.49742574919","6.26933433539","0.798850219349","0.798850056682","0.884751758986","0.884751932074","0.866035948326"
"270","90","90","0.50","6.32096005303","5.96023364002","0.799565818741","0.799565211273","0.550405994801","0.55040632715","1.01886295498"
"270","90","90","0.60","5.71553243214","6.17550775832","0.803182245726","0.803185962997","0.763155894118","0.763156395138","0.976279311561"
"270","90","90","0.70","6.22252752031","5.88058872048","0.778641391013","0.778640866849","0.666518892612","0.666518474514","1.00656413423"
"270","90","90","0.80","5.92649696849","6.20331602297","0.729172926575","0.72917280567","0.725166363155","0.725166296871","0.961508616273"
"270","90","90","0.90","5.79866771603","6.03489917385","0.801768272505","0.801767815485","0.804916196098","0.80491668532","0.953064140709"
"270","90","90","1.00","5.9605167024","6.24134423401","0.707933972631","0.707933676891","0.77174174294","0.771741386785","0.83878828434"
"270","90","90","1.10","6.20359966122","5.81449535488","0.675171763412","0.675171614642","0.866786662592","0.866787682651","0.897987260601"
"270","90","90","1.20","6.05146436817","5.97448344058","0.801904022162","0.801903866686","0.732491402202","0.732491073138","0.90526182706"
"270","90","90","1.30","6.09654689117","5.8796240705","0.770340656958","0.770341333784","0.752817432098","0.752817188461","0.977512427032"
"270","90","270","0.00","6.09793073301","5.98254186538","0.840777597191","0.840777860038","0.756071595837","0.756071261524","0.725829087019"
"270","90","270","0.10","5.80478536049","6.08345359697","0.718949546239","0.718949526428","0.846305444868","0.84630624168","0.981250283331"
"270","90","270","0.20","5.97527740518","5.73497634947","0.963032656794","0.963034895385","0.695718162442","0.695718161082","0.972242369647"
"270","90","270","0.30","6.25053928583","5.64801647944","0.745179977003","0.745179740356","0.830253627793","0.830253881443","0.950577008143"
"270","90","270","0.40","5.49742574919","6.26933433539","0.798850219349","0.798850056682","0.884751758986","0.884751932074","0.866035948326"
"270","90","270","0.50","6.32096005303","5.96023364002","0.799565818741","0.799565211273","0.550405994801","0.55040632715","1.01886295498"
"270","90","270","0.60","5.71553243214","6.17550775832","0.803182245726","0.803185962997","0.763155894118","0.763156395138","0.976279311561"
"270","90","270","0.70","6.22252752031","5.88058872048","0.778641391013","0.778640866849","0.666518892612","0.666518474514","1.00656413423"
"270","90","270","0.80","5.92649696849","6.20331602297","0.729172926575","0.72917280567","0.725166363155","0.725166296871","0.961508616273"
"270","90","270","0.90","5.79866771603","6.03489917385","0.801768272505","0.801767815485","0.804916196098","0.80491668532","0.953064140709"
"270","90","270","1.00","5.9605167024","6.24134423401","0.707933972631","0.707933676891","0.77174174294","0.771741386785","0.83878828434"
"270","90","270","1.10","6.20359966122","5.81449535488","0.675171763412","0.675171614642","0.866786662592","0.866787682651","0.897987260601"
"270","90","270","1.20","6.05146436817","5.97448344058","0.801904022162","0.801903866686","0.732491402202","0.732491073138","0.90526182706"
"270","90","270","1.30","6.09654689117","5.8796240705","0.770340656958","0.770341333784","0.752817432098","0.752817188461","0.977512427032"
"0","90","90","0.00","6.23756122508","6.23754810553","0.824155097078","0.813676047443","0.813697617647","0.824164842226","0.249197065001"
"0","90","90","0.10","6.22316986719","6.25791150871","0.809949541815","0.806114672115","0.841789282268","0.817768439635","0.243296688263"
"0","90","90","0.20","6.22565504478","6.2078992764","0.859522114931","0.842933267829","0.873728184034","0.878748667405","0.111513444618"
"0","90","90","0.30","5.83766865906","6.33659625252","0.562296162271","0.699239706667","0.814401039019","0.790388058131","0.959410122335"
"0","90","90","0.40","5.86255421016","6.03727655304","0.540094767232","0.676619276439","0.975591532319","0.935543983529","0.972319677282"
"0","90","90","0.50","6.12171550758","6.24292934032","0.744570331095","0.812293948253","0.864106674334","0.849658249522","0.364725948895"
"0","90","90","0.60","6.18766429692","5.69825241318","0.636887551185","0.783279487575","0.982638237403","0.711209548337","1.0000684654"
"0","90","90","0.70","6.29100414359","5.93947048149","0.622990546709","0.749501999824","0.655525587524","0.743882490703","0.997624750163"
"0","90","90","0.80","6.21870997362","6.21519223536","0.728674576207","0.641470120393","0.650347330143","0.556875346444","0.988730417829"
"0","90","90","0.90","6.19579147216","6.16931704881","0.871646804844","0.813103349457","0.74216797884","0.823140757392","0.384832588496"
"0","90","90","1.00","5.67081357485","6.40304737143","0.908877611823","0.613487790277","0.676126610244","0.808473512694","0.919173528681"
"0","90","90","1.10","5.65817775765","6.37278559522","0.977228605361","0.713478603796","0.626787697327","0.675446844389","0.976094896251"
"0","90","90","1.20","5.69029364259","6.40885014984","1.00769097415","0.665412009107","0.685898338336","0.609666525657","0.932188360315"
"0","90","90","1.30","5.8154432508","6.18655418061","0.993007027218","0.610373343092","0.724584520003","0.705912680256","0.964124998022"
"0","90","90","1.40","5.73965874086","6.27630267846","0.994769502897","0.600219675745","0.741384230217","0.717389594647","0.930275577182"
"0","90","90","1.50","5.78241541861","6.2962617875","0.997487295623","0.572507451399","0.693277407736","0.676774830817","0.981275808316"
"0","90","90","1.60","5.76493977997","6.3021250036","0.994865001315","0.610012099913","0.701713416017","0.670778550915","0.955566148269"
"0","90","90","1.70","5.67557049413","6.39050548893","0.975606938759","0.687978186085","0.646940617726","0.681709693995","0.941688580379"
"0","90","90","1.80","5.74717153063","6.31047160529","0.985189947536","0.658244838682","0.703107094676","0.634728070467","0.961086912718"
"0","90","90","1.90","5.69274789408","6.34225933704","1.02958155044","0.627648752789","0.742436871214","0.638683110088","0.926642484354"
"0","90","90","2.00","5.76052435094","6.09498171743","0.960822011598","0.653177427761","0.792232485822","0.742519117442","0.995742889008"
"0","90","90","2.10","5.8488193306","6.26698374962","0.921138488683","0.64879951477","0.698866030942","0.626799178503","0.988593706883"
"0","90","90","2.20","5.87088973523","6.03751384649","0.801517673919","0.716197091203","0.663352284039","0.970053669065","0.940475700057"
"0","90","90","2.30","6.13968418775","6.12724138063","0.554244182218","0.583630123668","0.626435614556","0.958924647327","1.00983986385"
"0","90","90","2.40","6.10785857885","6.24674170718","0.988210393208","0.626806534257","0.599680686289","0.686338697883","0.74436340233"
"0","90","90","2.50","5.83307538643","6.21809719142","0.994711599331","0.958979438459","0.649350632963","0.680403477718","0.665382273681"
"0","90","90","2.60","6.12657819491","6.09661372808","0.941619557732","0.592509477804","0.617128748566","0.597502597852","1.02804769505"
"0","90","90","2.70","5.9885571439","6.15093931152","0.97135565823","0.52963323656","0.730918808634","0.641863859891","0.98673198127"
"0","90","90","2.80","5.95288101172","6.23085695872","0.935231979561","0.821383619867","0.809413873651","0.769291686711","0.480940869771"
"0","90","90","2.90","6.06066840626","6.34345736269","0.935747237967","0.848481067355","0.749090291157","0.901021546197","0.161534088374"
"0","90","90","3.00","6.09075087369","6.41657003995","0.792061021504","0.726381472387","0.664447789405","0.70740310808","0.602385694985"
"0","90","90","4.30","5.89538095185","6.23865323615","0.530808248322","0.852500028578","0.81405816769","0.679084516272","0.989514851148"
"0","90","90","4.40","5.79368978433","6.28036811946","0.608306584698","0.975889177826","0.683592701482","0.661448162298","0.996705469903"
"0","90","90","4.50","5.83978803911","6.31362206977","0.548553757493","0.965249856301","0.709785904589","0.648692614857","0.974307757887"
"0","90","90","4.60","5.88366148806","6.36573805555","0.628286172764","0.937414419974","0.626721150062","0.680845105765","0.877333607819"
"0","90","90","4.70","5.79359034066","6.30367060596","0.602903933594","0.942568917787","0.716270462788","0.682129782092","0.958865957118"
"0","90","90","4.80","5.88300148025","6.30726953349","0.571312335972","0.958533646495","0.597178168816","0.683759954423","0.998944880556"
"0","90","270","0.00","6.23756122508","6.23754810553","0.824155097078","0.813676047443","0.813697617647","0.824164842226","0.249197065001"
"0","90","270","0.10","6.22316986719","6.25791150871","0.809949541815","0.806114672115","0.841789282268","0.817768439635","0.243296688263"
"0","90","270","0.20","6.22565504478","6.2078992764","0.859522114931","0.842933267829","0.873728184034","0.878748667405","0.111513444618"
"0","90","270","0.30","5.83766865906","6.33659625252","0.562296162271","0.699239706667","0.814401039019","0.790388058131","0.959410122335"
"0","90","270","0.40","5.86255421016","6.03727655304","0.540094767232","0.676619276439","0.975591532319","0.935543983529","0.972319677282"
"0","90","270","0.50","6.12171550758","6.24292934032","0.744570331095","0.812293948253","0.864106674334","0.849658249522","0.364725948895"
"0","90","270","0.60","6.18766429692","5.69825241318","0.636887551185","0.783279487575","0.982638237403","0.711209548337","1.0000684654"
"0","90","270","0.70","6.29100414359","5.93947048149","0.622990546709","0.749501999824","0.655525587524","0.743882490703","0.997624750163"
"0","90","270","0.80","6.21870997362","6.21519223536","0.728674576207","0.641470120393","0.650347330143","0.556875346444","0.988730417829"
"0","90","270","0.90","6.19579147216","6.16931704881","0.871646804844","0.813103349457","0.74216797884","0.823140757392","0.384832588496"
"0","90","270","1.00","5.67081357485","6.40304737143","0.908877611823","0.613487790277","0.676126610244","0.808473512694","0.919173528681"
"0","90","270","1.10","5.65817775765","6.37278559522","0.977228605361","0.713478603796","0.626787697327","0.675446844389","0.976094896251"
"0","90","270","1.20","5.69029364259","6.40885014984","1.00769097415","0.665412009107","0.685898338336","0.609666525657","0.932188360315"
"0","90","270","1.30","5.8154432508","6.18655418061","0.993007027218","0.610373343092","0.724584520003","0.705912680256","0.964124998022"
"0","90","270","1.40","5.73965874086","6.27630267846","0.994769502897","0.600219675745","0.741384230217","0.717389594647","0.930275577182"
"0","90","270","1.50","5.78241541861","6.2962617875","0.997487295623","0.572507451399","0.693277407736","0.676774830817","0.981275808316"
"0","90","270","1.60","5.76493977997","6.3021250036","0.994865001315","0.610012099913","0.701713416017","0.670778550915","0.955566148269"
"0","90","270","1.70","5.67557049413","6.39050548893","0.975606938759","0.687978186085","0.646940617726","0.681709693995","0.941688580379"
"0","90","270","1.80","5.74717153063","6.31047160529","0.985189947536","0.658244838682","0.703107094676","0.634728070467","0.961086912718"
"0","90","270","1.90","5.69274789408","6.34225933704","1.02958155044","0.627648752789","0.742436871214","0.638683110088","0.926642484354"
"0","90","270","2.00","5.76052435094","6.09498171743","0.960822011598","0.653177427761","0.792232485822","0.742519117442","0.995742889008"
"0","90","270","2.10","5.8488193306","6.26698374962","0.921138488683","0.64879951477","0.698866030942","0.626799178503","0.988593706883"
"0","90","270","2.20","5.87088973523","6.03751384649","0.801517673919","0.716197091203","0.663352284039","0.970053669065","0.940475700057"
"0","90","270","2.30","6.13968418775","6.12724138063","0.554244182218","0.583630123668","0.626435614556","0.958924647327","1.00983986385"
"0","90","270","2.40","6.10785857885","6.24674170718","0.988210393208","0.626806534257","0.599680686289","0.686338697883","0.74436340233"
"0","90","270","2.50","5.83307538643","6.21809719142","0.994711599331","0.958979438459","0.649350632963","0.680403477718","0.665382273681"
"0","90","270","2.60","6.12657819491","6.09661372808","0.941619557732","0.592509477804","0.617128748566","0.597502597852","1.02804769505"
"0","90","270","2.70","5.9885571439","6.15093931152","0.97135565823","0.52963323656","0.730918808634","0.641863859891","0.98673198127"
