"Alpha","Beta","Gamma","b","Mull_pop_C1","Mull_pop_C2","Mull_pop_H3","Mull_pop_H4","Mull_popH5","Mull_pop_H6","Mull_pop_P"
"290.9","120","339.1","0.20","6.0467737108","6.22562230738","0.621547374367","0.730965072005","0.68865543026","0.725509811554","0.960926293636"
"290.9","120","339.1","0.30","5.9310771704","6.15429434847","0.822137532935","0.673865350173","0.819099468705","0.668357832197","0.931168297124"
"290.9","120","339.1","0.80","6.07688430576","5.91956679107","0.704873031835","0.848251107983","0.655746653415","0.858447480461","0.936230629474"
"69.1","60","159.1","0.00","5.82691140716","6.19755120604","0.68666266775","0.768415051487","0.72777894958","0.8630378218","0.929642896184"
"69.1","60","159.1","0.10","5.95854861419","6.0928916348","0.631796900657","0.644126484701","0.857888522945","0.851058323719","0.963689518985"
"69.1","60","159.1","0.20","6.0467737108","6.22562230738","0.621547374367","0.730965072005","0.68865543026","0.725509811554","0.960926293636"
"69.1","60","159.1","0.30","5.9310771704","6.15429434847","0.822137532935","0.673865350173","0.819099468705","0.668357832197","0.931168297124"
"69.1","60","159.1","0.80","6.07688430576","5.91956679107","0.704873031835","0.848251107983","0.655746653415","0.858447480461","0.936230629474"
"69.1","120","200.9","0.00","5.82691140716","6.19755120604","0.68666266775","0.768415051487","0.72777894958","0.8630378218","0.929642896184"
"69.1","120","200.9","0.10","5.95854861419","6.0928916348","0.631796900657","0.644126484701","0.857888522945","0.851058323719","0.963689518985"
"69.1","120","200.9","0.20","6.0467737108","6.22562230738","0.621547374367","0.730965072005","0.68865543026","0.725509811554","0.960926293636"
"69.1","120","200.9","0.30","5.9310771704","6.15429434847","0.822137532935","0.673865350173","0.819099468705","0.668357832197","0.931168297124"
"69.1","120","200.9","0.80","6.07688430576","5.91956679107","0.704873031835","0.848251107983","0.655746653415","0.858447480461","0.936230629474"
"20.9","60","20.9","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"20.9","60","20.9","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"20.9","60","20.9","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"20.9","60","20.9","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"20.9","120","339.1","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"20.9","120","339.1","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"20.9","120","339.1","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"20.9","120","339.1","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"159.1","60","159.1","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"159.1","60","159.1","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"159.1","60","159.1","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"159.1","60","159.1","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"159.1","120","200.9","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"159.1","120","200.9","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"159.1","120","200.9","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"159.1","120","200.9","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"200.9","60","20.9","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"200.9","60","20.9","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"200.9","60","20.9","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"200.9","60","20.9","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"200.9","120","339.1","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"200.9","120","339.1","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"200.9","120","339.1","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"200.9","120","339.1","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"339.1","60","159.1","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"339.1","60","159.1","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"339.1","60","159.1","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"339.1","60","159.1","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"339.1","120","200.9","0.00","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"339.1","120","200.9","0.10","5.89878008693","6.26943200861","0.753773420471","0.638079534718","0.796791050525","0.671475603458","0.971668295291"
"339.1","120","200.9","0.20","6.11697790912","6.04414047703","0.711788458816","0.79116326922","0.654445552829","0.73243508862","0.949049244358"
"339.1","120","200.9","0.30","5.89294674138","5.9757867746","0.780881346309","0.802178129264","0.762169776029","0.801900339155","0.98413689326"
"110.9","60","200.9","0.00","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"110.9","60","200.9","0.10","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"110.9","60","200.9","0.20","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"110.9","60","200.9","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"110.9","60","200.9","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"110.9","60","200.9","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"110.9","120","159.1","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"110.9","120","159.1","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"110.9","120","159.1","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"110.9","120","159.1","0.3","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"110.9","120","159.1","0.4","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"110.9","120","159.1","0.5","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"249.1","60","339.1","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"249.1","60","339.1","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"249.1","60","339.1","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"249.1","60","339.1","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"249.1","60","339.1","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"249.1","60","339.1","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"249.1","120","20.9","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"249.1","120","20.9","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"249.1","120","20.9","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"249.1","120","20.9","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"249.1","120","20.9","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"249.1","120","20.9","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"290.9","60","200.9","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"290.9","60","200.9","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"290.9","60","200.9","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"290.9","60","200.9","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"290.9","60","200.9","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"290.9","60","200.9","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"290.9","120","159.1","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"290.9","120","159.1","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"290.9","120","159.1","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"290.9","120","159.1","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"290.9","120","159.1","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"290.9","120","159.1","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"69.1","60","339.1","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"69.1","60","339.1","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"69.1","60","339.1","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"69.1","60","339.1","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"69.1","60","339.1","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"69.1","60","339.1","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"69.1","120","20.9","0","5.82691138096","6.19755119046","0.686662663346","0.768415060251","0.727778983503","0.863037825301","0.929642896185"
"69.1","120","20.9","0.1","5.84465497152","6.18171392407","0.695204166369","0.789170130828","0.777758095584","0.748747052115","0.962751659513"
"69.1","120","20.9","0.2","5.90012546766","6.22577122547","0.79932571764","0.738298300245","0.757238335165","0.682936094081","0.896304859733"
"69.1","120","20.9","0.30","5.98283333454","6.09024430168","0.696675672519","0.874534347946","0.645713992545","0.755087767063","0.954910583708"
"69.1","120","20.9","0.40","6.06041347786","6.26873544419","0.669044603537","0.585821655529","0.654131142054","0.769755721949","0.992097954885"
"69.1","120","20.9","0.50","6.07185986487","6.11814635883","0.542561596513","0.928662910471","0.717896664441","0.657251664678","0.963620940199"
"20.9","60","200.9","0","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"20.9","60","200.9","0.1","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.2","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","0.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","1.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","2.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","3.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","4.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","5.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","6.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","7.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","8.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","9.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","10.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","10.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","11.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","11.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","12.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","12.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","13.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","13.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","14.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","14.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","60","200.9","15.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0","5.90864099925","6.15428960828","0.727736920972","0.704845526789","0.822738785199","0.79660438407","0.885143775442"
"20.9","120","159.1","0.1","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.2","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.40","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.50","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.60","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.70","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.80","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","0.90","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","1.00","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","1.10","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","1.20","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
"20.9","120","159.1","1.30","6.21820376662","6.0729644309","0.665923443721","0.549597827631","0.670895772168","0.87498068166","0.947434077301"
